7 11 1 0
15 31 1 0
22 21 1 0
8 147 57 2
9 158 138 0
12 167 147 0
14 178 158 0
56 51 1 0
17 266 216 1
27 225 215 0
34 230 200 0
35 244 224 0
44 224 194 0
91 31 1 0
46 284 244 1
107 51 1 0
111 37 27 0
47 360 340 1
49 417 347 0
50 441 411 0
52 452 432 0
148 31 1 0
59 515 445 1
62 517 507 0
63 539 509 0
65 549 529 0
66 585 545 0
68 581 571 0
76 571 551 0
78 571 561 0
82 564 554 0
83 581 561 0
85 632 572 0
212 11 1 0
86 698 638 1
87 719 689 0
89 730 710 0
95 734 704 0
232 51 1 0
254 21 1 0
96 870 800 2
98 905 865 0
100 910 890 0
270 11 1 0
102 940 910 1
104 941 931 0
108 946 916 0
113 938 918 0
291 31 1 0
295 22 12 0
117 1003 963 1
118 1020 1000 0
121 1041 1001 0
123 1042 1032 0
124 1067 1037 0
125 1083 1063 0
128 1084 1064 0
341 51 1 0
130 1172 1122 1
131 1177 1167 0
358 11 1 0
132 1214 1184 1
135 1217 1197 0
371 11 1 0
136 1240 1220 1
380 21 1 0
141 1266 1236 1
149 1226 1216 0
151 1227 1217 0
388 10 0 0
153 1248 1228 0
157 1263 1233 0
406 51 1 0
163 1309 1289 1
168 1315 1285 0
170 1325 1305 0
431 21 1 0
175 1389 1319 1
448 21 1 0
177 1411 1401 1
178 1435 1405 0
181 1440 1420 0
187 1418 1408 0
188 1443 1413 0
190 1461 1431 0
481 11 1 0
192 1518 1458 1
493 21 1 0
193 1605 1535 1
203 1570 1550 0
205 1567 1557 0
207 1577 1557 0
208 1591 1571 0
209 1597 1587 0
210 1631 1591 0
218 1602 1582 0
223 1593 1573 0
234 1547 1527 0
238 1565 1525 0
239 1582 1562 0
241 1597 1577 0
243 1613 1593 0
245 1612 1602 0
251 1595 1575 0
253 1630 1580 0
256 1632 1612 0
259 1639 1619 0
260 1645 1635 0
261 1663 1643 0
263 1696 1656 0
265 1702 1682 0
268 1702 1682 0
271 1712 1682 0
282 1716 1666 0
286 1722 1692 0
290 1738 1698 0
294 1728 1718 0
307 1674 1664 0
313 1662 1642 0
316 1671 1641 0
326 1636 1626 0
331 1663 1613 0
332 1679 1659 0
333 1686 1676 0
337 1678 1658 0
344 1674 1644 0
348 1670 1660 0
349 1708 1668 0
353 1731 1681 0
355 1745 1725 0
356 1749 1739 0
360 1755 1725 0
367 1780 1730 0
372 1794 1754 0
375 1785 1775 0
383 1763 1743 0
