1 10 0 0
3 21 1 0
2 35 25 1
8 101 1 0
9 138 98 0
10 143 133 0
12 170 130 0
16 243 153 0
21 237 217 0
22 249 229 0
25 277 237 0
31 297 247 0
32 305 295 0
34 338 298 0
36 351 321 0
43 319 309 0
44 335 315 0
4 589 539 1
5 617 587 0
6 670 610 0
7 714 664 0
11 755 695 0
13 784 744 0
14 800 780 0
15 807 797 0
17 815 795 0
18 861 811 0
19 880 850 0
20 908 878 0
23 912 892 0
24 927 907 0
26 958 918 0
27 971 951 0
28 989 969 0
29 1055 985 0
30 1069 1049 0
33 1089 1059 0
35 1086 1076 0
37 1093 1073 0
38 1128 1088 0
39 1149 1119 0
40 1161 1141 0
41 1185 1155 0
42 1200 1180 0
45 1208 1188 0
46 1214 1204 0
47 1227 1207 0
48 1240 1220 0
49 1249 1239 0
50 1266 1246 0
