1 2 10 3
2 10 30 3
3 12 10 1
4 15 20 3
5 17 20 2
6 23 50 3
7 26 10 2
8 32 30 3
9 38 30 1
10 45 30 3
11 55 10 3
12 58 10 3
13 66 30 3
14 72 20 3
15 76 40 3
16 81 10 3
17 82 20 1
18 84 60 3
19 94 20 3
20 100 30 3
21 107 20 2
22 115 10 2
23 121 100 3
24 125 50 3
25 129 20 3
26 136 40 3
27 142 30 3
28 144 10 3
29 151 30 2
30 154 60 3
31 157 10 2
32 163 40 3
33 169 10 3
34 174 30 2
35 176 20 3
36 180 50 3
37 185 40 2
38 190 20 2
39 196 10 3
40 204 20 3
41 211 50 2
42 213 70 3
43 217 20 3
44 225 40 3
45 233 40 3
46 241 20 2
47 247 20 2
48 252 20 1
49 260 20 2
50 260 20 3
51 263 40 2
52 264 40 3
53 269 30 3
54 275 10 2
55 283 10 3
56 295 10 3
57 298 20 3
58 300 10 3
59 306 90 3
60 314 10 2
61 318 30 3
62 326 10 3
63 331 30 3
64 333 20 3
65 338 20 2
66 343 30 3
67 354 10 2
68 357 30 2
69 364 20 3
70 366 50 2
71 373 20 3
72 376 50 2
73 382 30 3
74 383 10 3
75 387 10 3
76 393 20 3
77 397 20 3
78 403 20 3
79 407 20 3
80 411 20 3
81 413 30 3
82 418 70 3
83 423 20 3
84 430 30 3
85 431 10 3
86 438 60 3
87 443 30 2
88 450 50 3
89 457 10 3
90 460 10 3
91 470 20 2
92 477 20 3
93 481 20 3
94 487 50 3
95 490 40 3
96 493 20 3
97 497 20 3
98 500 30 2
99 503 20 3
100 507 10 2
