1 4 10 3
2 10 10 3
3 22 20 2
4 27 50 3
5 29 30 3
6 36 60 3
7 42 50 3
8 48 100 2
9 51 40 2
10 56 10 2
11 61 60 3
12 69 40 2
13 72 40 3
14 76 20 3
15 79 10 3
16 86 90 2
17 91 20 3
18 95 50 3
19 106 30 3
20 108 30 3
21 112 20 2
22 120 20 2
23 124 20 3
24 129 20 3
25 132 40 2
26 138 40 3
27 145 20 3
28 147 20 3
29 151 70 3
30 157 20 3
31 162 50 2
32 164 10 2
33 167 30 3
34 171 40 2
35 180 10 3
36 188 30 2
37 193 20 3
38 198 40 3
39 207 30 3
40 215 20 3
41 221 30 3
42 226 20 3
43 230 10 2
44 234 20 2
45 238 20 3
46 242 10 3
47 249 20 3
48 256 20 3
49 257 10 3
50 260 20 3
